x,y
-3.0,-0.7056000402993361
-2.993993993993994,-0.7353166397655333
-2.987987987987988,-0.7650067148901134
-2.981981981981982,-0.7946691946926926
-2.975975975975976,-0.8243030091883126
-2.96996996996997,-0.8539070894260231
-2.963963963963964,-0.8834803675274505
-2.957957957957958,-0.9130217767253155
-2.951951951951952,-0.9425302514019119
-2.945945945945946,-0.9720047271275543
-2.93993993993994,-1.00144414069896
-2.933933933933934,-1.030847430177612
-2.9279279279279278,-1.0602135349280601
-2.921921921921922,-1.0895413956561804
-2.915915915915916,-1.1188299544473934
-2.90990990990991,-1.1480781548048127
-2.903903903903904,-1.1772849416873632
-2.8978978978978978,-1.206449261547837
-2.891891891891892,-1.2355700623708947
-2.885885885885886,-1.2646462937110217
-2.87987987987988,-1.2936769067304068
-2.873873873873874,-1.3226608542367861
-2.8678678678678677,-1.3515970907212136
-2.861861861861862,-1.3804845723957724
-2.855855855855856,-1.4093222572312363
-2.84984984984985,-1.4381091049946448
-2.843843843843844,-1.466844077286833
-2.8378378378378377,-1.495526137579889
-2.831831831831832,-1.5241542512545396
-2.825825825825826,-1.5527273856374815
-2.81981981981982,-1.5812445100386172
-2.813813813813814,-1.609704595788243
-2.8078078078078077,-1.6381066162741549
-2.8018018018018016,-1.666449546978677
-2.795795795795796,-1.6947323655156201
-2.78978978978979,-1.7229540516671658
-2.7837837837837838,-1.7511135874206567
-2.7777777777777777,-1.7792099570053286
-2.7717717717717716,-1.8072421469289446
-2.765765765765766,-1.8352091460143565
-2.75975975975976,-1.8631099454359856
-2.7537537537537538,-1.890943538756201
-2.7477477477477477,-1.9187089219616325
-2.7417417417417416,-1.9464050934993846
-2.735735735735736,-1.9740310543131643
-2.72972972972973,-2.001585807879325
-2.7237237237237237,-2.0290683602428015
-2.7177177177177176,-2.056477720052974
-2.7117117117117115,-2.0838128985994215
-2.705705705705706,-2.1110729098475915
-2.6996996996997,-2.1382567704743685
-2.6936936936936937,-2.1653634999035387
-2.6876876876876876,-2.1923921203411654
-2.6816816816816815,-2.219341656810861
-2.6756756756756754,-2.246211137188952
-2.66966966966967,-2.2729995922395494
-2.6636636636636637,-2.299706055649514
-2.6576576576576576,-2.326329564063303
-2.6516516516516515,-2.352869157117729
-2.6456456456456454,-2.3793238774765992
-2.6396396396396398,-2.405692770865246
-2.6336336336336337,-2.4319748861049586
-2.6276276276276276,-2.458169275147282
-2.6216216216216215,-2.4842749931082224
-2.6156156156156154,-2.5102910983023285
-2.6096096096096097,-2.53621665227666
-2.6036036036036037,-2.562050719844644
-2.5975975975975976,-2.5877923691198026
-2.5915915915915915,-2.613440671549369
-2.5855855855855854,-2.638994701947786
-2.5795795795795797,-2.6644535385300747
-2.5735735735735736,-2.689816262945093
-2.5675675675675675,-2.715081960308651
-2.5615615615615615,-2.7402497192365205
-2.5555555555555554,-2.7653186318773093
-2.5495495495495497,-2.7902877939452053
-2.5435435435435436,-2.8151563047526063
-2.5375375375375375,-2.839923267242595
-2.5315315315315314,-2.864587788021308
-2.5255255255255253,-2.8891489773901577
-2.5195195195195197,-2.9136059493779283
-2.5135135135135136,-2.937957821772736
-2.5075075075075075,-2.9622037161538453
-2.5015015015015014,-2.986342757923361
-2.4954954954954953,-3.0103740763377744
-2.4894894894894897,-3.034296804539375
-2.4834834834834836,-3.058110079587519
-2.4774774774774775,-3.0818130424897556
-2.4714714714714714,-3.105404838232814
-2.4654654654654653,-3.1288846158134436
-2.4594594594594597,-3.152251528269114
-2.4534534534534536,-3.1755047327085686
-2.4474474474474475,-3.198643390342222
-2.4414414414414414,-3.221666666512422
-2.4354354354354353,-3.2445737307235585
-2.4294294294294296,-3.2673637566720153
-2.4234234234234235,-3.2900359222759867
-2.4174174174174174,-3.31258940970512
-2.4114114114114114,-3.3350234054100225
-2.4054054054054053,-3.357337100151608
-2.3993993993993996,-3.3795296890302855
-2.3933933933933935,-3.4016003715149976
-2.3873873873873874,-3.423548351472091
-2.3813813813813813,-3.4453728371940384
-2.3753753753753752,-3.467073041427997
-2.3693693693693696,-3.4886481814042054
-2.3633633633633635,-3.510097478864223
-2.3573573573573574,-3.5314201600889965
-2.3513513513513513,-3.5526154559267753
-2.3453453453453452,-3.5736826018208534
-2.3393393393393396,-3.59462083783715
-2.3333333333333335,-3.6154294086916225
-2.3273273273273274,-3.636107563777509
-2.3213213213213213,-3.656654557192405
-2.315315315315315,-3.6770696477651703
-2.3093093093093096,-3.697352099082662
-2.3033033033033035,-3.7175011795163035
-2.2972972972972974,-3.737516162248472
-2.2912912912912913,-3.757396325298715
-2.285285285285285,-3.7771409515497965
-2.2792792792792795,-3.7967493287735636
-2.2732732732732734,-3.8162207496566407
-2.2672672672672673,-3.835554511825938
-2.2612612612612613,-3.8547499178739923
-2.255255255255255,-3.8738062753841227
-2.2492492492492495,-3.8927228969554046
-2.243243243243243,-3.911499100227474
-2.2372372372372373,-3.930134207905127
-2.2312312312312312,-3.9486275477827686
-2.225225225225225,-3.9669784527686467
-2.2192192192192195,-3.9851862609089213
-2.213213213213213,-4.003250315411545
-2.2072072072072073,-4.021169964669945
-2.201201201201201,-4.0389445622865425
-2.195195195195195,-4.056573467096055
-2.189189189189189,-4.074056043188634
-2.183183183183183,-4.0913916599328
-2.1771771771771773,-4.108579691998187
-2.171171171171171,-4.125619519378114
-2.165165165165165,-4.142510527411929
-2.159159159159159,-4.1592521068071955
-2.153153153153153,-4.175843653661666
-2.1471471471471473,-4.192284569485066
-2.141141141141141,-4.208574261220688
-2.135135135135135,-4.2247121412667745
-2.129129129129129,-4.240697627497721
-2.123123123123123,-4.256530143285072
-2.1171171171171173,-4.272209117518324
-2.111111111111111,-4.287733984625523
-2.105105105105105,-4.303104184593667
-2.099099099099099,-4.318319162988907
-2.093093093093093,-4.333378370976547
-2.0870870870870872,-4.348281265340838
-2.081081081081081,-4.363027308504583
-2.075075075075075,-4.3776159685485165
-2.069069069069069,-4.392046719230496
-2.063063063063063,-4.406319040004488
-2.057057057057057,-4.42043241603934
-2.051051051051051,-4.434386338237358
-2.045045045045045,-4.448180303252664
-2.039039039039039,-4.461813813509355
-2.033033033033033,-4.475286377219454
-2.027027027027027,-4.4885975084006455
-2.021021021021021,-4.501746726893811
-2.015015015015015,-4.514733558380343
-2.009009009009009,-4.527557534399262
-2.003003003003003,-4.540218192364107
-1.996996996996997,-4.552715075579627
-1.990990990990991,-4.565047733258257
-1.984984984984985,-4.577215720536371
-1.978978978978979,-4.589218598490335
-1.972972972972973,-4.60105593415234
-1.966966966966967,-4.612727300526017
-1.960960960960961,-4.624232276601841
-1.954954954954955,-4.635570447372318
-1.9489489489489489,-4.646741403846958
-1.942942942942943,-4.657744743067019
-1.936936936936937,-4.668580068120053
-1.930930930930931,-4.679246988154218
-1.924924924924925,-4.689745118392378
-1.9189189189189189,-4.700074080145981
-1.912912912912913,-4.710233500828723
-1.906906906906907,-4.720223013969983
-1.9009009009009008,-4.730042259228046
-1.894894894894895,-4.739690882403099
-1.8888888888888888,-4.749168535450012
-1.882882882882883,-4.758474876490886
-1.8768768768768769,-4.767609569827388
-1.8708708708708708,-4.776572285952866
-1.864864864864865,-4.785362701564222
-1.8588588588588588,-4.79398049957359
-1.852852852852853,-4.802425369119762
-1.8468468468468469,-4.8106970055794065
-1.8408408408408408,-4.818795110578054
-1.834834834834835,-4.8267193920008635
-1.8288288288288288,-4.83446956400316
-1.822822822822823,-4.84204534702074
-1.8168168168168168,-4.849446467779959
-1.8108108108108107,-4.856672659307594
-1.8048048048048049,-4.863723660940464
-1.7987987987987988,-4.870599218334842
-1.792792792792793,-4.877299083475622
-1.7867867867867868,-4.883823014685272
-1.7807807807807807,-4.890170776632546
-1.7747747747747749,-4.896342140340978
-1.7687687687687688,-4.902336883197137
-1.7627627627627627,-4.908154788958661
-1.7567567567567568,-4.913795647762055
-1.7507507507507507,-4.919259256130262
-1.7447447447447448,-4.924545416980002
-1.7387387387387387,-4.929653939628883
-1.7327327327327327,-4.934584639802278
-1.7267267267267268,-4.93933733963997
-1.7207207207207207,-4.943911867702574
-1.7147147147147148,-4.948308058977712
-1.7087087087087087,-4.952525754885977
-1.7027027027027026,-4.956564803286642
-1.6966966966966968,-4.960425058483153
-1.6906906906906907,-4.964106381228388
-1.6846846846846848,-4.967608638729672
-1.6786786786786787,-4.970931704653575
-1.6726726726726726,-4.974075459130463
-1.6666666666666667,-4.977039788758825
-1.6606606606606606,-4.9798245866093644
-1.6546546546546548,-4.982429752228853
-1.6486486486486487,-4.984855191643759
-1.6426426426426426,-4.987100817363632
-1.6366366366366367,-4.98916654838426
-1.6306306306306306,-4.991052310190597
-1.6246246246246245,-4.99275803475944
-1.6186186186186187,-4.994283660561896
-1.6126126126126126,-4.995629132565591
-1.6066066066066067,-4.996794402236658
-1.6006006006006006,-4.99777942754149
-1.5945945945945945,-4.998584172948256
-1.5885885885885886,-4.999208609428178
-1.5825825825825826,-4.999652714456585
-1.5765765765765767,-4.999916472013719
-1.5705705705705706,-4.9999998725853185
-1.5645645645645645,-4.999902913162958
-1.5585585585585586,-4.999625597244158
-1.5525525525525525,-4.999167934832258
-1.5465465465465467,-4.998529942436056
-1.5405405405405406,-4.997711643069215
-1.5345345345345345,-4.996713066249427
-1.5285285285285286,-4.995534247997357
-1.5225225225225225,-4.994175230835335
-1.5165165165165164,-4.99263606378583
-1.5105105105105106,-4.990916802369672
-1.5045045045045045,-4.989017508604062
-1.4984984984984986,-4.986938251000321
-1.4924924924924925,-4.9846791045614305
-1.4864864864864864,-4.98224015077932
-1.4804804804804805,-4.9796214776319285
-1.4744744744744744,-4.976823179580034
-1.4684684684684686,-4.973845357563843
-1.4624624624624625,-4.970688118999351
-1.4564564564564564,-4.967351577774465
-1.4504504504504505,-4.963835854244899
-1.4444444444444444,-4.960141075229834
-1.4384384384384385,-4.956267374007335
-1.4324324324324325,-4.952214890309552
-1.4264264264264264,-4.947983770317675
-1.4204204204204205,-4.943574166656665
-1.4144144144144144,-4.9389862383897425
-1.4084084084084085,-4.9342201510126555
-1.4024024024024024,-4.929276076447706
-1.3963963963963963,-4.924154193037549
-1.3903903903903905,-4.918854685538764
-1.3843843843843844,-4.9133777451151825
-1.3783783783783783,-4.907723569330998
-1.3723723723723724,-4.901892362143638
-1.3663663663663663,-4.895884333896406
-1.3603603603603605,-4.889699701310896
-1.3543543543543544,-4.8833386874791715
-1.3483483483483483,-4.876801521855722
-1.3423423423423424,-4.8700884402491855
-1.3363363363363363,-4.863199684813838
-1.3303303303303304,-4.856135504040865
-1.3243243243243243,-4.848896152749392
-1.3183183183183182,-4.841481892077297
-1.3123123123123124,-4.8338929894717895
-1.3063063063063063,-4.826129718679761
-1.3003003003003004,-4.818192359737916
-1.2942942942942943,-4.81008119896266
-1.2882882882882882,-4.801796528939784
-1.2822822822822824,-4.793338648513903
-1.2762762762762763,-4.784707862777678
-1.2702702702702702,-4.775904483060806
